x_origem,y_origem,x_destino,y_destino,comprimento,id_tubo,tipo_origem,tipo_destino,material,dn,pressao
695177.88,7192624.63,695206.48,7192609.06,32.565,4258110,conexao,conexao,PEAD,160.0,7.0
695206.48,7192609.06,695318.77,7192535.62,134.173,4258110,conexao,conexao,PEAD,160.0,7.0
695318.77,7192535.62,695340.1,7192524.71,23.96,4258110,conexao,conexao,PEAD,160.0,7.0
695340.1,7192524.71,695370.93,7192515.61,32.146,4258110,conexao,conexao,PEAD,160.0,7.0
695370.93,7192515.61,695439.62,7192506.49,69.291,4258110,conexao,conexao,PEAD,160.0,7.0
695439.62,7192506.49,695504.04,7192488.45,66.902,4258110,conexao,conexao,PEAD,160.0,7.0
695504.04,7192488.45,695550.58,7192479.15,47.46,4258110,conexao,conexao,PEAD,160.0,7.0
695550.58,7192479.15,695584.21,7192474.62,33.929,4258110,conexao,conexao,PEAD,160.0,7.0
695584.21,7192474.62,695617.65,7192473.11,33.48,4258110,conexao,conexao,PEAD,160.0,7.0
695617.65,7192473.11,695654.0,7192468.33,36.654,4258110,conexao,conexao,PEAD,160.0,7.0
695654.0,7192468.33,695692.73,7192460.41,39.531,4258110,conexao,conexao,PEAD,160.0,7.0
695692.73,7192460.41,695732.52,7192449.12,41.365,4258110,conexao,conexao,PEAD,160.0,7.0
695732.52,7192449.12,695893.0,7192390.82,170.747,4258110,conexao,conexao,PEAD,160.0,7.0
695893.0,7192390.82,695934.41,7192372.04,45.463,4258110,conexao,conexao,PEAD,160.0,7.0
695934.41,7192372.04,696004.64,7192331.9,80.896,4258110,conexao,conexao,PEAD,160.0,7.0
696004.64,7192331.9,696021.19,7192315.18,23.52,4258110,conexao,conexao,PEAD,160.0,7.0
696021.19,7192315.18,696026.1,7192301.17,14.845,4258110,conexao,distribuicao,PEAD,160.0,7.0
671714.13,7183199.15,671713.91,7183194.49,4.665,4333927,distribuicao,conexao,PEAD,63.0,4.0
671713.91,7183194.49,671717.02,7183203.72,9.736,4333927,conexao,conexao,PEAD,63.0,4.0
671717.02,7183203.72,671722.77,7183206.48,6.379,4333927,conexao,conexao,PEAD,63.0,4.0
671722.77,7183206.48,671767.22,7183197.32,45.377,4333927,conexao,distribuicao,PEAD,63.0,4.0
671767.22,7183197.32,671787.64,7183193.09,20.854,3933249,distribuicao,conexao,PEAD,63.0,4.0
671787.64,7183193.09,671789.55,7183191.34,2.59,3933249,conexao,distribuicao,PEAD,63.0,4.0
584035.05,7230749.0,584054.63,7230772.88,30.88,4414674,distribuicao,conexao,AC,10.0,7.0
584054.63,7230772.88,584089.11,7230805.05,47.157,4414674,conexao,conexao,AC,10.0,7.0
584089.11,7230805.05,584085.61,7230820.6,15.939,4414674,conexao,conexao,AC,10.0,7.0
584085.61,7230820.6,584145.0,7230883.14,86.246,4414674,conexao,conexao,AC,10.0,7.0
584145.0,7230883.14,584181.17,7230886.03,36.285,4414674,conexao,conexao,AC,10.0,7.0
584181.17,7230886.03,584219.44,7230930.86,58.943,4414674,conexao,conexao,AC,10.0,7.0
584219.44,7230930.86,584340.88,7231058.98,176.529,4414674,conexao,conexao,AC,10.0,7.0
584340.88,7231058.98,584428.01,7231142.75,120.868,4414674,conexao,conexao,AC,10.0,7.0
584428.01,7231142.75,584471.17,7231199.54,71.329,4414674,conexao,conexao,AC,10.0,7.0
584471.17,7231199.54,584474.26,7231197.05,3.968,4414674,conexao,conexao,AC,10.0,7.0
584474.26,7231197.05,584900.23,7231746.37,695.128,4414674,conexao,conexao,AC,10.0,7.0
584900.23,7231746.37,584964.45,7231823.56,100.412,4414674,conexao,conexao,AC,10.0,7.0
584964.45,7231823.56,584957.24,7231833.18,12.022,4414674,conexao,conexao,AC,10.0,7.0
584957.24,7231833.18,585140.93,7231970.87,229.566,4414674,conexao,conexao,AC,10.0,7.0
585140.93,7231970.87,585155.27,7231967.86,14.653,4414674,conexao,conexao,AC,10.0,7.0
585155.27,7231967.86,585219.42,7232001.25,72.32,4414674,conexao,conexao,AC,10.0,7.0
585219.42,7232001.25,585292.7,7232042.64,84.161,4414674,conexao,conexao,AC,10.0,7.0
585292.7,7232042.64,585497.99,7232143.24,228.614,4414674,conexao,conexao,AC,10.0,7.0
585497.99,7232143.24,585518.26,7232155.16,23.515,4414674,conexao,conexao,AC,10.0,7.0
585518.26,7232155.16,585548.35,7232175.83,36.506,4414674,conexao,conexao,AC,10.0,7.0
585548.35,7232175.83,585567.17,7232190.48,23.85,4414674,conexao,conexao,AC,10.0,7.0
585567.17,7232190.48,585569.56,7232197.46,7.378,4414674,conexao,distribuicao,AC,10.0,7.0
585569.56,7232197.46,585570.69,7232198.32,1.42,4414832,distribuicao,conexao,AC,10.0,7.0
585570.69,7232198.32,585569.44,7232200.04,2.126,4414832,conexao,conexao,AC,10.0,7.0
585569.44,7232200.04,585574.55,7232204.27,6.634,4414832,conexao,conexao,AC,10.0,7.0
585574.55,7232204.27,585625.2,7232171.17,60.506,4414832,conexao,conexao,AC,10.0,7.0
585625.2,7232171.17,585630.05,7232172.12,4.942,4414832,conexao,conexao,AC,10.0,7.0
585630.05,7232172.12,585666.12,7232144.62,45.357,4414832,conexao,conexao,AC,10.0,7.0
585666.12,7232144.62,585712.64,7232172.97,54.478,4414832,conexao,conexao,AC,10.0,7.0
585712.64,7232172.97,585683.19,7232220.81,56.178,4414832,conexao,conexao,AC,10.0,7.0
585683.19,7232220.81,585656.52,7232275.0,60.397,4414832,conexao,conexao,AC,10.0,7.0
585656.52,7232275.0,585659.9,7232284.07,9.679,4414832,conexao,conexao,AC,10.0,7.0
585659.9,7232284.07,585686.56,7232314.63,40.555,4414832,conexao,conexao,AC,10.0,7.0
585686.56,7232314.63,585690.43,7232310.21,5.875,4414832,conexao,conexao,AC,10.0,7.0
585690.43,7232310.21,585691.37,7232311.39,1.509,4414832,conexao,distribuicao,AC,10.0,7.0
582495.47,7225803.04,582458.69,7225823.17,41.928,4104740,distribuicao,distribuicao,AC,6.0,7.0
582495.47,7225803.04,582532.62,7225781.44,42.973,4104764,distribuicao,distribuicao,AC,6.0,7.0
581273.2,7225117.31,581231.19,7225164.01,62.815,4243185,distribuicao,conexao,AC,10.0,35.0
581231.19,7225164.01,581228.87,7225164.18,2.326,4243185,conexao,conexao,AC,10.0,35.0
581228.87,7225164.18,581219.62,7225155.57,12.637,4243185,conexao,conexao,AC,10.0,35.0
581219.62,7225155.57,581226.01,7225148.79,9.317,4243185,conexao,conexao,AC,10.0,35.0
581226.01,7225148.79,581205.41,7225129.03,28.54,4243185,conexao,conexao,AC,10.0,35.0
581205.41,7225129.03,581161.55,7225079.24,66.357,4243185,conexao,conexao,AC,10.0,35.0
581161.55,7225079.24,581139.22,7225050.52,36.378,4243185,conexao,conexao,AC,10.0,35.0
581139.22,7225050.52,581121.54,7225022.81,32.871,4243185,conexao,conexao,AC,10.0,35.0
581121.54,7225022.81,581077.54,7224947.25,87.434,4243185,conexao,conexao,AC,10.0,35.0
581077.54,7224947.25,581038.96,7224854.21,100.725,4243185,conexao,conexao,AC,10.0,35.0
581038.96,7224854.21,581030.14,7224800.16,54.765,4243185,conexao,conexao,AC,10.0,35.0
581030.14,7224800.16,581017.13,7224701.24,99.772,4243185,conexao,conexao,AC,10.0,35.0
581017.13,7224701.24,580986.39,7224446.92,256.177,4243185,conexao,conexao,AC,10.0,35.0
580986.39,7224446.92,580983.79,7224415.79,31.238,4243185,conexao,conexao,AC,10.0,35.0
580983.79,7224415.79,580963.71,7224265.19,151.927,4243185,conexao,conexao,AC,10.0,35.0
580963.71,7224265.19,580958.6,7224213.81,51.633,4243185,conexao,conexao,AC,10.0,35.0
580958.6,7224213.81,580944.1,7224150.51,64.94,4243185,conexao,conexao,AC,10.0,35.0
580944.1,7224150.51,580935.26,7224093.08,58.108,4243185,conexao,conexao,AC,10.0,35.0
580935.26,7224093.08,580917.57,7223963.62,130.66,4243185,conexao,conexao,AC,10.0,35.0
580917.57,7223963.62,580907.06,7223860.94,103.222,4243185,conexao,conexao,AC,10.0,35.0
580907.06,7223860.94,580906.63,7223734.62,126.315,4243185,conexao,conexao,AC,10.0,35.0
580906.63,7223734.62,580903.31,7223666.49,68.214,4243185,conexao,conexao,AC,10.0,35.0
580903.31,7223666.49,580909.62,7223605.45,61.367,4243185,conexao,conexao,AC,10.0,35.0
580909.62,7223605.45,580915.63,7223567.59,38.328,4243185,conexao,conexao,AC,10.0,35.0
580915.63,7223567.59,580944.06,7223491.47,81.256,4243185,conexao,conexao,AC,10.0,35.0
580944.06,7223491.47,580983.79,7223398.38,101.215,4243185,conexao,conexao,AC,10.0,35.0
580983.79,7223398.38,581019.73,7223339.02,69.391,4243185,conexao,conexao,AC,10.0,35.0
581019.73,7223339.02,581058.9,7223288.26,64.115,4243185,conexao,conexao,AC,10.0,35.0
581058.9,7223288.26,581143.8,7223209.2,116.018,4243185,conexao,conexao,AC,10.0,35.0
581143.8,7223209.2,581182.82,7223175.3,51.682,4243185,conexao,conexao,AC,10.0,35.0
581182.82,7223175.3,581361.42,7223003.4,247.886,4243185,conexao,conexao,AC,10.0,35.0
581361.42,7223003.4,581415.67,7222954.87,72.789,4243185,conexao,conexao,AC,10.0,35.0
581415.67,7222954.87,581449.24,7222922.4,46.704,4243185,conexao,conexao,AC,10.0,35.0
581449.24,7222922.4,581488.67,7222880.41,57.601,4243185,conexao,conexao,AC,10.0,35.0
581488.67,7222880.41,581526.35,7222835.88,58.333,4243185,conexao,conexao,AC,10.0,35.0
581526.35,7222835.88,581563.35,7222789.47,59.358,4243185,conexao,conexao,AC,10.0,35.0
581563.35,7222789.47,581606.98,7222728.73,74.786,4243185,conexao,conexao,AC,10.0,35.0
581606.98,7222728.73,581625.09,7222697.19,36.371,4243185,conexao,conexao,AC,10.0,35.0
581625.09,7222697.19,581695.61,7222559.71,154.506,4243185,conexao,conexao,AC,10.0,35.0
581695.61,7222559.71,581740.34,7222462.25,107.235,4243185,conexao,conexao,AC,10.0,35.0
581740.34,7222462.25,581985.66,7221864.16,646.447,4243185,conexao,conexao,AC,10.0,35.0
581985.66,7221864.16,582076.29,7221635.77,245.716,4243185,conexao,conexao,AC,10.0,35.0
582076.29,7221635.77,582180.56,7221380.91,275.364,4243185,conexao,conexao,AC,10.0,35.0
582180.56,7221380.91,582199.65,7221336.79,48.073,4243185,conexao,conexao,AC,10.0,35.0
582199.65,7221336.79,582201.94,7221337.6,2.429,4243185,conexao,conexao,AC,10.0,35.0
582201.94,7221337.6,582209.62,7221319.95,19.249,4243185,conexao,conexao,AC,10.0,35.0
582209.62,7221319.95,582229.23,7221286.62,38.671,4243185,conexao,conexao,AC,10.0,35.0
582229.23,7221286.62,582263.3,7221220.94,73.991,4243185,conexao,conexao,AC,10.0,35.0
582263.3,7221220.94,582260.36,7221218.65,3.727,4243185,conexao,conexao,AC,10.0,35.0
582260.36,7221218.65,582318.71,7221144.34,94.481,4243185,conexao,conexao,AC,10.0,35.0
582318.71,7221144.34,582356.45,7221105.71,54.003,4243185,conexao,conexao,AC,10.0,35.0
582356.45,7221105.71,582388.12,7221078.22,41.942,4243185,conexao,conexao,AC,10.0,35.0
582388.12,7221078.22,582423.03,7221051.13,44.188,4243185,conexao,conexao,AC,10.0,35.0
582423.03,7221051.13,582537.45,7220971.03,139.668,4243185,conexao,distribuicao,AC,10.0,35.0
582961.97,7228834.94,582945.44,7228768.38,68.582,3853282,distribuicao,conexao,AC,10.0,7.0
582945.44,7228768.38,582957.88,7228765.76,12.713,3853282,conexao,conexao,AC,10.0,7.0
582957.88,7228765.76,582918.99,7228597.47,172.725,3853282,conexao,conexao,AC,10.0,7.0
582918.99,7228597.47,582909.5,7228562.81,35.936,3853282,conexao,conexao,AC,10.0,7.0
582909.5,7228562.81,582871.35,7228392.24,174.784,3853282,conexao,conexao,AC,10.0,7.0
582871.35,7228392.24,582844.55,7228246.76,147.926,3853282,conexao,conexao,AC,10.0,7.0
582844.55,7228246.76,582818.06,7228144.11,106.015,3853282,conexao,conexao,AC,10.0,7.0
582818.06,7228144.11,583156.04,7227917.74,406.785,3853282,conexao,conexao,AC,10.0,7.0
583156.04,7227917.74,582767.19,7227195.9,819.913,3853282,conexao,conexao,AC,10.0,7.0
582767.19,7227195.9,582641.81,7226956.45,270.29,3853282,conexao,conexao,AC,10.0,7.0
582641.81,7226956.45,582642.98,7226951.67,4.921,3853282,conexao,conexao,AC,10.0,7.0
582642.98,7226951.67,582641.84,7226949.46,2.487,3853282,conexao,distribuicao,AC,10.0,7.0
584035.05,7230749.0,584017.01,7230723.84,30.962,4138810,distribuicao,conexao,AC,10.0,7.0
584017.01,7230723.84,583998.11,7230704.05,27.361,4138810,conexao,conexao,AC,10.0,7.0
583998.11,7230704.05,583979.8,7230693.13,21.324,4138810,conexao,conexao,AC,10.0,7.0
583979.8,7230693.13,583946.71,7230679.64,35.733,4138810,conexao,conexao,AC,10.0,7.0
583946.71,7230679.64,583931.53,7230669.08,18.488,4138810,conexao,conexao,AC,10.0,7.0
583931.53,7230669.08,583715.48,7230452.15,306.167,4138810,conexao,conexao,AC,10.0,7.0
583715.48,7230452.15,583589.02,7230390.96,140.486,4138810,conexao,conexao,AC,10.0,7.0
583589.02,7230390.96,583450.5,7230245.19,201.089,4138810,conexao,conexao,AC,10.0,7.0
583450.5,7230245.19,583390.69,7230177.81,90.1,4138810,conexao,conexao,AC,10.0,7.0
583390.69,7230177.81,583364.17,7230140.05,46.138,4138810,conexao,conexao,AC,10.0,7.0
583364.17,7230140.05,583286.56,7230017.69,144.902,4138810,conexao,conexao,AC,10.0,7.0
583286.56,7230017.69,583263.13,7229972.66,50.757,4138810,conexao,conexao,AC,10.0,7.0
583263.13,7229972.66,583204.13,7229828.72,155.561,4138810,conexao,conexao,AC,10.0,7.0
583204.13,7229828.72,583192.37,7229794.69,36.005,4138810,conexao,conexao,AC,10.0,7.0
583192.37,7229794.69,583169.04,7229713.77,84.216,4138810,conexao,conexao,AC,10.0,7.0
583169.04,7229713.77,583085.0,7229356.94,366.596,4138810,conexao,conexao,AC,10.0,7.0
583085.0,7229356.94,583072.15,7229308.26,50.351,4138810,conexao,conexao,AC,10.0,7.0
583072.15,7229308.26,583060.75,7229236.82,72.336,4138810,conexao,conexao,AC,10.0,7.0
583060.75,7229236.82,583049.89,7229202.27,36.215,4138810,conexao,conexao,AC,10.0,7.0
583049.89,7229202.27,583034.7,7229165.15,40.111,4138810,conexao,conexao,AC,10.0,7.0
583034.7,7229165.15,583029.13,7229146.94,19.046,4138810,conexao,conexao,AC,10.0,7.0
583029.13,7229146.94,582975.86,7228896.41,256.128,4138810,conexao,distribuicao,AC,10.0,7.0
582643.4,7228784.75,582640.99,7228785.3,2.472,4139270,distribuicao,conexao,AC,4.0,7.0
582640.99,7228785.3,582644.87,7228803.71,18.814,4139270,conexao,conexao,AC,4.0,7.0
582644.87,7228803.71,582698.34,7228792.43,54.647,4139270,conexao,conexao,AC,4.0,7.0
582698.34,7228792.43,582733.51,7228951.18,162.599,4139270,conexao,conexao,AC,4.0,7.0
582733.51,7228951.18,582768.84,7228942.42,36.407,4139270,conexao,conexao,AC,4.0,7.0
582768.84,7228942.42,582904.49,7228913.92,138.605,4139270,conexao,conexao,AC,4.0,7.0
582904.49,7228913.92,582965.48,7228896.48,63.434,4139270,conexao,conexao,AC,4.0,7.0
582965.48,7228896.48,582976.64,7228893.67,11.509,4139270,conexao,conexao,AC,4.0,7.0
582976.64,7228893.67,582976.9,7228894.85,1.208,4139270,conexao,distribuicao,AC,4.0,7.0
582975.86,7228896.41,582961.97,7228834.94,63.02,4191746,distribuicao,distribuicao,AC,10.0,7.0
582976.9,7228894.85,582975.86,7228896.41,1.875,4138948,distribuicao,distribuicao,AC,4.0,7.0
582926.45,7228682.68,582962.0,7228832.5,153.98,4191900,distribuicao,conexao,AC,4.0,7.0
582962.0,7228832.5,582961.23,7228833.93,1.624,4191900,conexao,distribuicao,AC,4.0,7.0
582961.97,7228834.94,582961.23,7228833.93,1.252,4191818,distribuicao,distribuicao,AC,4.0,7.0
582926.36,7228682.3,582926.45,7228682.68,0.391,4192015,distribuicao,distribuicao,AC,2.0,7.0
582926.27,7228681.91,582926.16,7228681.42,0.502,4192039,distribuicao,distribuicao,AC,1.0,7.0
582926.36,7228682.3,582926.27,7228681.91,0.4,4192029,distribuicao,distribuicao,AC,2.0,7.0
582643.4,7228784.75,582643.69,7228784.68,0.298,4139159,distribuicao,distribuicao,AC,4.0,7.0
583560.83,7225042.46,583479.61,7225086.74,92.506,1580149,distribuicao,conexao,AC,6.0,7.0
583479.61,7225086.74,583026.18,7225326.46,512.898,1580149,conexao,conexao,AC,6.0,7.0
583026.18,7225326.46,582832.73,7225396.53,205.749,1580149,conexao,conexao,AC,6.0,7.0
582832.73,7225396.53,582556.82,7225489.46,291.14,1580149,conexao,conexao,AC,6.0,7.0
582556.82,7225489.46,582442.25,7225525.53,120.114,1580149,conexao,distribuicao,AC,6.0,7.0
584260.1,7224411.86,584157.0,7224395.53,104.385,4542602,distribuicao,conexao,PEAD,160.0,7.0
584157.0,7224395.53,584131.21,7224390.07,26.362,4542602,conexao,conexao,PEAD,160.0,7.0
584131.21,7224390.07,584041.66,7224350.63,97.851,4542602,conexao,conexao,PEAD,160.0,7.0
584041.66,7224350.63,584016.85,7224328.97,32.935,4542602,conexao,conexao,PEAD,160.0,7.0
584016.85,7224328.97,583893.55,7224211.22,170.493,4542602,conexao,conexao,PEAD,160.0,7.0
583893.55,7224211.22,583873.8,7224196.34,24.728,4542602,conexao,conexao,PEAD,160.0,7.0
583873.8,7224196.34,583838.25,7224174.52,41.712,4542602,conexao,conexao,PEAD,160.0,7.0
583838.25,7224174.52,583807.87,7224165.12,31.801,4542602,conexao,conexao,PEAD,160.0,7.0
583807.87,7224165.12,583720.67,7224143.36,89.874,4542602,conexao,conexao,PEAD,160.0,7.0
583720.67,7224143.36,583265.54,7224022.74,470.842,4542602,conexao,conexao,PEAD,160.0,7.0
583265.54,7224022.74,582562.51,7223825.88,730.072,4542602,conexao,conexao,PEAD,160.0,7.0
582562.51,7223825.88,582514.78,7223810.11,50.268,4542602,conexao,conexao,PEAD,160.0,7.0
582514.78,7223810.11,582474.41,7223792.7,43.964,4542602,conexao,conexao,PEAD,160.0,7.0
582474.41,7223792.7,582436.35,7223770.68,43.971,4542602,conexao,conexao,PEAD,160.0,7.0
582436.35,7223770.68,582382.54,7223732.52,65.967,4542602,conexao,distribuicao,PEAD,160.0,7.0
582458.25,7225823.41,582680.32,7226231.23,464.362,3844927,distribuicao,conexao,AC,10.0,7.0
582680.32,7226231.23,582535.8,7226309.66,164.43,3844927,conexao,conexao,AC,10.0,7.0
582535.8,7226309.66,582357.09,7226398.11,199.401,3844927,conexao,conexao,AC,10.0,7.0
582357.09,7226398.11,582521.66,7226730.82,371.189,3844927,conexao,conexao,AC,10.0,7.0
582521.66,7226730.82,582635.52,7226945.25,242.782,3844927,conexao,conexao,AC,10.0,7.0
582635.52,7226945.25,582640.65,7226947.15,5.471,3844927,conexao,conexao,AC,10.0,7.0
582640.65,7226947.15,582641.84,7226949.46,2.599,3844927,conexao,distribuicao,AC,10.0,7.0
581325.74,7225067.15,581392.07,7225112.55,80.38,4104631,distribuicao,conexao,AC,10.0,7.0
581392.07,7225112.55,581496.11,7225199.29,135.456,4104631,conexao,conexao,AC,10.0,7.0
581496.11,7225199.29,581523.36,7225217.53,32.794,4104631,conexao,conexao,AC,10.0,7.0
581523.36,7225217.53,581547.16,7225228.63,26.252,4104631,conexao,conexao,AC,10.0,7.0
581547.16,7225228.63,581641.41,7225261.94,99.967,4104631,conexao,conexao,AC,10.0,7.0
581641.41,7225261.94,581700.15,7225285.27,63.203,4104631,conexao,conexao,AC,10.0,7.0
581700.15,7225285.27,581790.92,7225324.07,98.715,4104631,conexao,conexao,AC,10.0,7.0
581790.92,7225324.07,581843.07,7225284.46,65.487,4104631,conexao,conexao,AC,10.0,7.0
581843.07,7225284.46,581860.12,7225273.45,20.296,4104631,conexao,conexao,AC,10.0,7.0
581860.12,7225273.45,581881.41,7225264.91,22.939,4104631,conexao,conexao,AC,10.0,7.0
581881.41,7225264.91,581932.85,7225248.41,54.022,4104631,conexao,conexao,AC,10.0,7.0
581932.85,7225248.41,581987.01,7225412.29,172.598,4104631,conexao,conexao,AC,10.0,7.0
581987.01,7225412.29,582137.38,7225365.25,157.556,4104631,conexao,conexao,AC,10.0,7.0
582137.38,7225365.25,582228.68,7225334.67,96.285,4104631,conexao,conexao,AC,10.0,7.0
582228.68,7225334.67,582275.76,7225470.53,143.784,4104631,conexao,conexao,AC,10.0,7.0
582275.76,7225470.53,582294.22,7225511.72,45.139,4104631,conexao,conexao,AC,10.0,7.0
582294.22,7225511.72,582458.25,7225823.41,352.217,4104631,conexao,distribuicao,AC,10.0,7.0
581877.84,7225734.02,581877.3,7225732.89,1.252,3237874,distribuicao,conexao,AC,4.0,7.0
581877.3,7225732.89,581890.2,7225726.55,14.374,3237874,conexao,conexao,AC,4.0,7.0
581890.2,7225726.55,581866.5,7225678.13,53.909,3237874,conexao,conexao,AC,4.0,7.0
581866.5,7225678.13,582035.99,7225592.63,189.834,3237874,conexao,conexao,AC,4.0,7.0
582035.99,7225592.63,582043.68,7225595.03,8.056,3237874,conexao,conexao,AC,4.0,7.0
582043.68,7225595.03,582066.2,7225662.29,70.93,3237874,conexao,conexao,AC,4.0,7.0
582066.2,7225662.29,582425.65,7225523.98,385.142,3237874,conexao,distribuicao,AC,4.0,7.0
581850.14,7225746.92,581851.31,7225749.02,2.404,3237778,distribuicao,conexao,AC,2.0,7.0
581851.31,7225749.02,581879.07,7225736.48,30.461,3237778,conexao,conexao,AC,2.0,7.0
581879.07,7225736.48,581878.06,7225734.47,2.249,3237778,conexao,distribuicao,AC,2.0,7.0
581849.96,7225747.0,581850.14,7225746.92,0.197,3237817,distribuicao,distribuicao,AC,3.0,7.0
581878.06,7225734.47,581877.84,7225734.02,0.501,3237747,distribuicao,distribuicao,AC,2.0,7.0
582441.67,7225525.71,582434.05,7225528.09,7.983,1579080,distribuicao,conexao,AC,6.0,7.0
582434.05,7225528.09,582484.43,7225628.18,112.054,1579080,conexao,conexao,AC,6.0,7.0
582484.43,7225628.18,582557.47,7225765.74,155.749,1579080,conexao,conexao,AC,6.0,7.0
582557.47,7225765.74,582564.61,7225761.94,8.088,1579080,conexao,conexao,AC,6.0,7.0
582564.61,7225761.94,582565.71,7225763.56,1.958,1579080,conexao,distribuicao,AC,6.0,7.0
582565.77,7225763.44,582869.82,7225600.43,344.991,1954288,distribuicao,conexao,AC,4.0,7.0
582869.82,7225600.43,582882.23,7225623.51,26.205,1954288,conexao,conexao,AC,4.0,7.0
582882.23,7225623.51,582888.2,7225620.99,6.48,1954288,conexao,distribuicao,AC,4.0,7.0
582458.25,7225823.41,582458.69,7225823.17,0.501,4104730,distribuicao,distribuicao,AC,10.0,7.0
582565.69,7225763.97,582566.24,7225767.02,3.099,4104832,distribuicao,conexao,AC,6.0,7.0
582566.24,7225767.02,582563.07,7225768.69,3.583,4104832,conexao,conexao,AC,6.0,7.0
582563.07,7225768.69,582561.96,7225766.72,2.261,4104832,conexao,conexao,AC,6.0,7.0
582561.96,7225766.72,582534.24,7225780.59,30.996,4104832,conexao,distribuicao,AC,6.0,7.0
582532.94,7225781.28,582534.24,7225780.59,1.472,4104781,distribuicao,distribuicao,AC,8.0,7.0
582565.69,7225763.97,582565.71,7225763.56,0.41,1579883,distribuicao,distribuicao,AC,6.0,7.0
582565.71,7225763.56,582565.77,7225763.44,0.134,1576489,distribuicao,distribuicao,AC,4.0,7.0
582888.2,7225620.99,582888.29,7225621.17,0.201,1954227,distribuicao,distribuicao,AC,2.0,7.0
582425.65,7225523.98,582440.51,7225520.05,15.371,1576556,distribuicao,conexao,AC,4.0,7.0
582440.51,7225520.05,582442.16,7225525.23,5.436,1576556,conexao,distribuicao,AC,4.0,7.0
582442.25,7225525.53,582442.16,7225525.23,0.313,1576395,distribuicao,distribuicao,AC,4.0,7.0
582442.25,7225525.53,582441.67,7225525.71,0.607,1576384,distribuicao,distribuicao,AC,6.0,7.0
582411.1,7225493.98,582425.65,7225523.98,33.342,3237189,distribuicao,distribuicao,AC,4.0,7.0
582409.3,7225494.86,582411.1,7225493.98,2.004,1576658,distribuicao,distribuicao,AC,2.0,7.0
582409.3,7225494.86,582405.6,7225496.71,4.137,1576669,distribuicao,conexao,AC,2.0,7.0
